timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1777316741578000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741586000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741594000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741602000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741610000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741618000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741626000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741634000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741642000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741658000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741666000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741674000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741690000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741698000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741706000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741714000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741730000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741738000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741746000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741754000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741770000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741778000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741786000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741794000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741810000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741818000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741826000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741834000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741850000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741858000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741866000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741874000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741890000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741898000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741906000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741914000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741930000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741938000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741946000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741954000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741970000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741978000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741986000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316741994000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742010000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742018000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742026000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742034000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742050000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742058000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742066000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742074000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742090000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742098000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742106000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742114000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742130000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742138000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742146000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742154000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742170000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742178000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742186000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742194000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742210000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742218000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742226000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742234000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742250000,0,0.0,0.0,0.0,0.0,0.0,0.0
1777316742258000,0,0.0,0.0,0.0,0.0,0.0,0.0
